name,url
Deborah Coleman,https://en.wikipedia.org/wiki/Deborah_Coleman
Shemekia Copeland,https://en.wikipedia.org/wiki/Shemekia_Copeland
Robert Cray,https://en.wikipedia.org/wiki/Robert_Cray
Debbie Davies,https://en.wikipedia.org/wiki/Debbie_Davies
Boo Boo Davis,https://en.wikipedia.org/wiki/Boo_Boo_Davis
Guy Davis,https://en.wikipedia.org/wiki/Guy_Davis_(musician)
Thornetta Davis,https://en.wikipedia.org/wiki/Thornetta_Davis
Little Arthur Duncan,https://en.wikipedia.org/wiki/Little_Arthur_Duncan
Ronnie Earl,https://en.wikipedia.org/wiki/Ronnie_Earl
Tinsley Ellis,https://en.wikipedia.org/wiki/Tinsley_Ellis
Kirk Fletcher,https://en.wikipedia.org/wiki/Kirk_Fletcher
Sue Foley,https://en.wikipedia.org/wiki/Sue_Foley
Robben Ford,https://en.wikipedia.org/wiki/Robben_Ford
Rick Franklin,https://en.wikipedia.org/wiki/Rick_Franklin
Anson Funderburgh,https://en.wikipedia.org/wiki/Anson_Funderburgh
Grady Gaines,https://en.wikipedia.org/wiki/Grady_Gaines
Terry Garland,https://en.wikipedia.org/wiki/Terry_Garland
Larry Garner,https://en.wikipedia.org/wiki/Larry_Garner
Otis Grand,https://en.wikipedia.org/wiki/Otis_Grand
Guitar Slim Jr.,https://en.wikipedia.org/wiki/Guitar_Slim_Jr.
Sandra Hall,https://en.wikipedia.org/wiki/Sandra_Hall
Larry Hamilton,https://en.wikipedia.org/wiki/Larry_Hamilton_(musician)
Odessa Harris,https://en.wikipedia.org/wiki/Odessa_Harris
Alvin Youngblood Hart,https://en.wikipedia.org/wiki/Alvin_Youngblood_Hart
Ted Hawkins,https://en.wikipedia.org/wiki/Ted_Hawkins
Big Boy Henry,https://en.wikipedia.org/wiki/Big_Boy_Henry
George Higgs,https://en.wikipedia.org/wiki/George_Higgs
Fruteland Jackson,https://en.wikipedia.org/wiki/Fruteland_Jackson
Colin James,https://en.wikipedia.org/wiki/Colin_James
Steve James,https://en.wikipedia.org/wiki/Steve_James_(blues_musician)
L.V. Johnson,https://en.wikipedia.org/wiki/L.V._Johnson
"Johnny ""Yard Dog"" Jones",https://en.wikipedia.org/wiki/Johnny_%22Yard_Dog%22_Jones
"Paul ""Wine"" Jones",https://en.wikipedia.org/wiki/Paul_%22Wine%22_Jones
Tutu Jones,https://en.wikipedia.org/wiki/Tutu_Jones
Keb' Mo',https://en.wikipedia.org/wiki/Keb%27_Mo%27
Harrison Kennedy,https://en.wikipedia.org/wiki/Harrison_Kennedy_(musician)
Chris Thomas King,https://en.wikipedia.org/wiki/Chris_Thomas_King
Little Jimmy King,https://en.wikipedia.org/wiki/Little_Jimmy_King
Lady Bianca,https://en.wikipedia.org/wiki/Lady_Bianca
Johnny Laws,https://en.wikipedia.org/wiki/Johnny_Laws
Professor Eddie Lusk,https://en.wikipedia.org/wiki/Professor_Eddie_Lusk
Bob Margolin,https://en.wikipedia.org/wiki/Bob_Margolin
Johnnie Marshall,https://en.wikipedia.org/wiki/Johnnie_Marshall
Larry McCray,https://en.wikipedia.org/wiki/Larry_McCray
Clara McDaniel,https://en.wikipedia.org/wiki/Clara_McDaniel
Kenny Neal,https://en.wikipedia.org/wiki/Kenny_Neal
Jay Owens,https://en.wikipedia.org/wiki/Jay_Owens_(musician)
Sista Monica Parker,https://en.wikipedia.org/wiki/Sista_Monica_Parker
Neal Pattman,https://en.wikipedia.org/wiki/Neal_Pattman
Asie Payton,https://en.wikipedia.org/wiki/Asie_Payton
Lucky Peterson,https://en.wikipedia.org/wiki/Lucky_Peterson
Kelly Joe Phelps,https://en.wikipedia.org/wiki/Kelly_Joe_Phelps
Lonnie Pitchford,https://en.wikipedia.org/wiki/Lonnie_Pitchford
"Gene ""Birdlegg"" Pittman",https://en.wikipedia.org/wiki/Gene_%22Birdlegg%22_Pittman
Gary Primich,https://en.wikipedia.org/wiki/Gary_Primich
Henry Qualls,https://en.wikipedia.org/wiki/Henry_Qualls
Johnny Rawls,https://en.wikipedia.org/wiki/Johnny_Rawls
Sherman Robertson,https://en.wikipedia.org/wiki/Sherman_Robertson
Duke Robillard,https://en.wikipedia.org/wiki/Duke_Robillard
Andy Rodgers,https://en.wikipedia.org/wiki/Andy_Rodgers_(musician)
Mighty Mo Rodgers,https://en.wikipedia.org/wiki/Mighty_Mo_Rodgers
Roy Rogers,https://en.wikipedia.org/wiki/Roy_Rogers_(guitarist)
Saffire – The Uppity Blues Women,https://en.wikipedia.org/wiki/Saffire_%E2%80%93_The_Uppity_Blues_Women
Isaac Scott,https://en.wikipedia.org/wiki/Isaac_Scott_(musician)
Kenny Wayne Shepherd,https://en.wikipedia.org/wiki/Kenny_Wayne_Shepherd
Lonnie Shields,https://en.wikipedia.org/wiki/Lonnie_Shields
Cootie Stark,https://en.wikipedia.org/wiki/Cootie_Stark
Angela Strehli,https://en.wikipedia.org/wiki/Angela_Strehli
Demetria Taylor,https://en.wikipedia.org/wiki/Demetria_Taylor
Eddie Taylor Jr.,https://en.wikipedia.org/wiki/Eddie_Taylor_Jr.
Melvin Taylor,https://en.wikipedia.org/wiki/Melvin_Taylor
Otis Taylor,https://en.wikipedia.org/wiki/Otis_Taylor_(musician)
Susan Tedeschi,https://en.wikipedia.org/wiki/Susan_Tedeschi
Lil' Dave Thompson,https://en.wikipedia.org/wiki/Lil%27_Dave_Thompson
Pyeng Threadgill,https://en.wikipedia.org/wiki/Pyeng_Threadgill
Teeny Tucker,https://en.wikipedia.org/wiki/Teeny_Tucker
Maurice John Vaughn,https://en.wikipedia.org/wiki/Maurice_John_Vaughn
Joe Louis Walker,https://en.wikipedia.org/wiki/Joe_Louis_Walker
Carl Weathersby,https://en.wikipedia.org/wiki/Carl_Weathersby
Valerie Wellington,https://en.wikipedia.org/wiki/Valerie_Wellington
Mike Wheeler,https://en.wikipedia.org/wiki/Mike_Wheeler_(musician)
Albert White,https://en.wikipedia.org/wiki/Albert_White_(musician)
Lil' Ed Williams,https://en.wikipedia.org/wiki/Lil%27_Ed_Williams
Zora Young,https://en.wikipedia.org/wiki/Zora_Young
The Moody Blues,https://www.discogs.com/artist/266422
Elwood Blues,https://www.discogs.com/artist/471832
Blues Magoos,https://www.discogs.com/artist/135923
Blues Incorporated,https://www.discogs.com/artist/425700
The Blues Brothers,https://www.discogs.com/artist/254441
Livin' Blues,https://www.discogs.com/artist/343134
Climax Blues Band,https://www.discogs.com/artist/152966
The Blues Project,https://www.discogs.com/artist/252489
Blues Traveler,https://www.discogs.com/artist/288326
Attica Blues,https://www.discogs.com/artist/3771
Kozmic Blues Band,https://www.discogs.com/artist/355990
Blues Image,https://www.discogs.com/artist/355476
Blues,https://www.discogs.com/artist/90770
Blues Pills,https://www.discogs.com/artist/2784336
Joliet Jake Blues,https://www.discogs.com/artist/609190
Blues Saraceno,https://www.discogs.com/artist/1128353
The Paul Butterfield Blues Band,https://www.discogs.com/artist/437880
The Blues Busters,https://www.discogs.com/artist/298929
The Jon Spencer Blues Explosion,https://www.discogs.com/artist/27405
Urban Blues Project,https://www.discogs.com/artist/10774
Powder Blues,https://www.discogs.com/artist/754719
The Blues Band,https://www.discogs.com/artist/969322
Pappo's Blues,https://www.discogs.com/artist/2065651
Blues Section,https://www.discogs.com/artist/430554
Blues Control,https://www.discogs.com/artist/651288
"""Blues""",https://www.discogs.com/artist/1052214
Blues Company,https://www.discogs.com/artist/324368
Songhoy Blues,https://www.discogs.com/artist/3725118
Kool Blues,https://www.discogs.com/artist/616262
African Blues,https://www.discogs.com/artist/1215
The Outlaw Blues Band,https://www.discogs.com/artist/1492577
Downchild Blues Band,https://www.discogs.com/artist/527554
Blues Creation,https://www.discogs.com/artist/510368
Samsara Blues Experiment,https://www.discogs.com/artist/1879689
Japan Blues,https://www.discogs.com/artist/3989254
Harry Bluestone,https://www.discogs.com/artist/336325
"Jimmy ""Mr. Blues"" Williams",https://www.discogs.com/artist/473769
Cosmic Blues,https://www.discogs.com/artist/34498
Blues Trottoir,https://www.discogs.com/artist/338836
American Blues,https://www.discogs.com/artist/1057516
The Blues Brothers Band,https://www.discogs.com/artist/437881
The Little Boy Blues,https://www.discogs.com/artist/396786
The King Blues,https://www.discogs.com/artist/1284033
Bukannah Blues,https://www.discogs.com/artist/1834412
Blues 'N' Trouble,https://www.discogs.com/artist/1591107
Dharma Blues Band,https://www.discogs.com/artist/1054811
Blues Dimension,https://www.discogs.com/artist/428549
Dirty Delta Blues,https://www.discogs.com/artist/1369296
No-Neck Blues Band,https://www.discogs.com/artist/65726
Vargas Blues Band,https://www.discogs.com/artist/1273415
Magic Sam Blues Band,https://www.discogs.com/artist/2457834
The Latin Blues Band,https://www.discogs.com/artist/525413
Babylon Blues,https://www.discogs.com/artist/289117
Hobo Blues Band,https://www.discogs.com/artist/716576
Lovie Austin's Blues Serenaders,https://www.discogs.com/artist/634896
The Blues Blenders,https://www.discogs.com/artist/501116
Junior Wells' Chicago Blues Band,https://www.discogs.com/artist/2284620
Blues (2),https://www.discogs.com/artist/980020
Buddha Blues,https://www.discogs.com/artist/2496054
Delta Blues Band,https://www.discogs.com/artist/762784
Mojo Blues Band,https://www.discogs.com/artist/579690
The Automatic Blues Inc.,https://www.discogs.com/artist/997327
The Blues Company,https://www.discogs.com/artist/544186
Clue J. & The Blues Blasters,https://www.discogs.com/artist/734795
The Dirty Blues Band,https://www.discogs.com/artist/1632255
Mojo Blues,https://www.discogs.com/artist/696566
Muddy Waters Blues Band,https://www.discogs.com/artist/2842158
Días De Blues,https://www.discogs.com/artist/2065755
Blues Addicts,https://www.discogs.com/artist/934464
Blues Birdhead,https://www.discogs.com/artist/1114945
The Blues Rockers,https://www.discogs.com/artist/1706997
The Outspoken Blues,https://www.discogs.com/artist/278570
Brunning Sunflower Blues Band,https://www.discogs.com/artist/1837447
Mikaelin Bluespruce,https://www.discogs.com/artist/2322496
Jools Holland And His Rhythm & Blues Orchestra,https://www.discogs.com/artist/152495
Bruce Bluestein,https://www.discogs.com/artist/576756
Blues Etílicos,https://www.discogs.com/artist/1761097
Blues By Five,https://www.discogs.com/artist/405781
Sons Of Blues,https://www.discogs.com/artist/1696679
Sky Saxon Blues Band,https://www.discogs.com/artist/1529159
Electro Blues,https://www.discogs.com/artist/168273
Blues Unlimited,https://www.discogs.com/artist/1175966
Recydywa Blues Band,https://www.discogs.com/artist/1070939
[Lowbudget] Blues Band,https://www.discogs.com/artist/1291063
John Mayall & The Bluesbreakers,https://www.discogs.com/artist/299538
Taste Of Blues,https://www.discogs.com/artist/2460861
The Phantom Blues Band,https://www.discogs.com/artist/365807
The Boy Blues,https://www.discogs.com/artist/1355357
Leningrad Blues Machine,https://www.discogs.com/artist/543367
Amiga Blues Band,https://www.discogs.com/artist/437029
Rhythm & Blues Inc.,https://www.discogs.com/artist/1362939
Supersonic Blues Machine,https://www.discogs.com/artist/4900891
The Sugar Blues,https://www.discogs.com/artist/1977563
Black & Blues (2),https://www.discogs.com/artist/3770683
Chicago Blues All Stars,https://www.discogs.com/artist/1363710
The Blues Torpedoes (2),https://www.discogs.com/artist/15870137
Jimmy Cotton Blues Quartet,https://www.discogs.com/artist/540356
Love Childs Afro Cuban Blues Band,https://www.discogs.com/artist/249251
The Rob Hoeke Rhythm & Blues Group,https://www.discogs.com/artist/522648
Shinjuku Blues,https://www.discogs.com/artist/58372
"""Dr. Blues"" Candy Green",https://www.discogs.com/artist/284698
Blues Brothers Horns,https://www.discogs.com/artist/3983213
Joe Williams' Washboard Blues Singers,https://www.discogs.com/artist/353254
The James Cotton Blues Band,https://www.discogs.com/artist/1294505
Celso Blues Boy,https://www.discogs.com/artist/1802137
NO blues,https://www.discogs.com/artist/1005314
Oscar Benton Blues Band,https://www.discogs.com/artist/582594
The Hula Blues Band,https://www.discogs.com/artist/1055553
Legendary Blues Band,https://www.discogs.com/artist/2131796
The Burgundy Blues,https://www.discogs.com/artist/1417871
"Harmonica ""Blues King"" Harris",https://www.discogs.com/artist/3073366
Blues & Rock,https://www.discogs.com/artist/4632130
Blues Palmer,https://www.discogs.com/artist/645367
Monaco Blues Band,https://www.discogs.com/artist/1255007
After Blues,https://www.discogs.com/artist/705574
Boycott Blues,https://www.discogs.com/artist/1756079
Blues Five,https://www.discogs.com/artist/1568913
Saffire -The Uppity Blues Women,https://www.discogs.com/artist/2626137
Brass 'n Blues,https://www.discogs.com/artist/221555
Ashley Blues,https://www.discogs.com/artist/2422408
Blues Kühr,https://www.discogs.com/artist/3579889
Jonathan Blues Band,https://www.discogs.com/artist/1227643
The Outlaw Blues,https://www.discogs.com/artist/9874846
Hagelwätter Blues-Bänd,https://www.discogs.com/artist/1403289
Handy's Memphis Blues Band,https://www.discogs.com/artist/2722224
Blindside Blues Band,https://www.discogs.com/artist/1970067
Lil' Ed And The Blues Imperials,https://www.discogs.com/artist/583321
Bergen Blues Band,https://www.discogs.com/artist/1753967
John Dummer Blues Band,https://www.discogs.com/artist/1452068
Project Blues Brothers,https://www.discogs.com/artist/115275
Bye Bye Blues,https://www.discogs.com/artist/116417
Blues Messengers,https://www.discogs.com/artist/1417823
Third Avenue Blues Band,https://www.discogs.com/artist/904127
Deacon Blues,https://www.discogs.com/artist/5246460
Lagger Blues Machine,https://www.discogs.com/artist/579669
Death Blues,https://www.discogs.com/artist/3897228
Blues Taylor,https://www.discogs.com/artist/2762428
Dr. K's Blues Band,https://www.discogs.com/artist/1227881
Rico Rodriguez Blues Band,https://www.discogs.com/artist/1136001
The Plastic Blues Band,https://www.discogs.com/artist/1414559
Bud Spencer Blues Explosion,https://www.discogs.com/artist/813928
Chiba City Blues,https://www.discogs.com/artist/6509870
Bluesology,https://www.discogs.com/artist/1295449
Michael Hill's Blues Mob,https://www.discogs.com/artist/583334
The Black & Blues,https://www.discogs.com/artist/1414607
Blues Inc.,https://www.discogs.com/artist/1250554
Dave Blues,https://www.discogs.com/artist/345829
Gruppe Blues-vital,https://www.discogs.com/artist/262206
Ilan Bluestone,https://www.discogs.com/artist/691181
The Afro Blues Quintet Plus One,https://www.discogs.com/artist/529016
Bluestaeb,https://www.discogs.com/artist/3542130
Betties Blues,https://www.discogs.com/artist/320954
Martin Philippi Blues Band,https://www.discogs.com/artist/1171671
The Chicago Blues Band,https://www.discogs.com/artist/3717180
"""Blues"" Barth",https://www.discogs.com/artist/1130304
Charlie Musselwhite Blues Band,https://www.discogs.com/artist/1737802
The Powder Blues Horns,https://www.discogs.com/artist/10228399
Ville Emard Blues Band,https://www.discogs.com/artist/2607444
The Otis Rush Blues Band,https://www.discogs.com/artist/2512145
The Experimental Tropic Blues Band,https://www.discogs.com/artist/369067
Phil Jones And The Unknown Blues,https://www.discogs.com/artist/3338570
The Ever-Green Blues,https://www.discogs.com/artist/1305289
Blues Rags'n'Hollers,https://www.discogs.com/artist/2445088
Wentus Blues Band,https://www.discogs.com/artist/2588986
Blues & Soul,https://www.discogs.com/artist/4753826
The Devil And The Almighty Blues,https://www.discogs.com/artist/4183823
American Blues Exchange,https://www.discogs.com/artist/1060160
Blues (12),https://www.discogs.com/artist/8663325
Dharma Blues,https://www.discogs.com/artist/1846138
Free Blues Band,https://www.discogs.com/artist/1732433
Medicina Blues Band,https://www.discogs.com/artist/5575893
Brutal Blues,https://www.discogs.com/artist/3745503
Minority Blues Band,https://www.discogs.com/artist/1346059
Joe Turner & His Blues Kings,https://www.discogs.com/artist/814041
Infernal Blues Machine,https://www.discogs.com/artist/1938311
Texas Blues Destroyers,https://www.discogs.com/artist/3265694
The Heaven Blues,https://www.discogs.com/artist/555599
Junior Kimbrough And The Soul Blues Boys,https://www.discogs.com/artist/2091216
Gaijin Blues,https://www.discogs.com/artist/6969766
"Kim ""Blues"" Gregersen",https://www.discogs.com/artist/874635
Les Blues,https://www.discogs.com/artist/601313
Blues Annika,https://www.discogs.com/artist/3420118
Michael Bluestein,https://www.discogs.com/artist/719628
Note De Blues,https://www.discogs.com/artist/307107
Zu Zu Blues Band,https://www.discogs.com/artist/2694694
Blues Goblins,https://www.discogs.com/artist/1092137
Roy Blues,https://www.discogs.com/artist/5415164
Baba Blues,https://www.discogs.com/artist/3062540
Hamburg Blues Band,https://www.discogs.com/artist/1429265
Les Dawson Blues Unit,https://www.discogs.com/artist/1136002
The Blues Wire,https://www.discogs.com/artist/1185973
Acid Blues Project,https://www.discogs.com/artist/29569
Jimmy McGriff Organ And Blues Band,https://www.discogs.com/artist/1511861
Blues Limited (2),https://www.discogs.com/artist/7086899
The Blues Machine,https://www.discogs.com/artist/1754524
Stefan Diestelmann Folk Blues Band,https://www.discogs.com/artist/335162
"Kenny ""Blues Boss"" Wayne",https://www.discogs.com/artist/4374380
Vehicle Blues,https://www.discogs.com/artist/1830898
Professor Longhair And His Blues Scholars,https://www.discogs.com/artist/2582177
Lazy Poker Blues Band,https://www.discogs.com/artist/2206083
Frankfurt City Blues Band,https://www.discogs.com/artist/1668700
Blues (6),https://www.discogs.com/artist/3821524
Sammy Blues,https://www.discogs.com/artist/1014645
The Apocalypse Blues Revue,https://www.discogs.com/artist/5153387
Blues Gang,https://www.discogs.com/artist/1624697
The Misty Blues,https://www.discogs.com/artist/1343281
Roland And The Blues Workshop,https://www.discogs.com/artist/1702208
The Johnny Shines Blues Band,https://www.discogs.com/artist/519450
Digital Blues,https://www.discogs.com/artist/302387
Blues & Roots,https://www.discogs.com/artist/1753137
B.B. & The Blues Shacks,https://www.discogs.com/artist/1410064
Karnaval Blues,https://www.discogs.com/artist/5691232
Rhythm N' Blues,https://www.discogs.com/artist/75027
The Blues Burglars,https://www.discogs.com/artist/3905699
Sugar Cube Blues Band,https://www.discogs.com/artist/1452937
The Bluesbreakers,https://www.discogs.com/artist/397501
Rock & Blues,https://www.discogs.com/artist/14608801
King Of Blues,https://www.discogs.com/artist/393242
Elwood Blues Revue,https://www.discogs.com/artist/1575190
Dutch Mason Blues Band,https://www.discogs.com/artist/1427195
Afro Blues Quintet,https://www.discogs.com/artist/1180080
Eddy Blues,https://www.discogs.com/artist/1188834
Three Blues Boys,https://www.discogs.com/artist/850706
Montevideo Blues,https://www.discogs.com/artist/3160975
Snowy White's Blues Agency,https://www.discogs.com/artist/3066160
The Chris Barber Jazz And Blues Band,https://www.discogs.com/artist/271498
The Lonnie Brooks Blues Band,https://www.discogs.com/artist/1339801
Dick Domestic Blues M.F.,https://www.discogs.com/artist/734090
The Heathen Blues,https://www.discogs.com/artist/2956926
The Prestige Blues-Swingers,https://www.discogs.com/artist/2884592
Blues (7),https://www.discogs.com/artist/4309871
Blues Syndicate,https://www.discogs.com/artist/2445091
Telge Blues,https://www.discogs.com/artist/3713566
Blues Ambush,https://www.discogs.com/artist/9607297
Cyril Davies And His Rhythm And Blues All Stars,https://www.discogs.com/artist/906329
Blues Boy Dan Owen,https://www.discogs.com/artist/4007430
The Professor's Blues Review,https://www.discogs.com/artist/1696682
Houdini Blues,https://www.discogs.com/artist/1009182
Carey Bell's Blues Harp Band,https://www.discogs.com/artist/2401745
Cadillac Blues Band,https://www.discogs.com/artist/2245244
Jensen Pox Lesion Blues Corp,https://www.discogs.com/artist/1726001
Kozmic Blues,https://www.discogs.com/artist/383115
The Midnight Blues Band,https://www.discogs.com/artist/1126779
La Don Orione Blues Band Bis,https://www.discogs.com/artist/2848754
C-Jam Blues,https://www.discogs.com/artist/1672117
Blues (3),https://www.discogs.com/artist/1317309
El Ectric Blues,https://www.discogs.com/artist/4871793
Blues Brothers No. 1,https://www.discogs.com/artist/6183910
Ageema Blues,https://www.discogs.com/artist/190666
Blues Gang (3),https://www.discogs.com/artist/4531951
Blues Brother Castro,https://www.discogs.com/artist/606631
Tommy Settlers & His Blues Moaner,https://www.discogs.com/artist/1114935
Don Covay And The Jefferson Lemon Blues Band,https://www.discogs.com/artist/2091857
Blues Limited,https://www.discogs.com/artist/4861852
"""Cumberland Blues"" Cast",https://www.discogs.com/artist/2629647
Luboš Andršt Blues Band,https://www.discogs.com/artist/2112245
Notodden Blues Band,https://www.discogs.com/artist/2066885
The Blues Council,https://www.discogs.com/artist/1667223
The Son Seals Blues Band,https://www.discogs.com/artist/3155900
Go Graal Blues Band,https://www.discogs.com/artist/2981844
The Four Blues,https://www.discogs.com/artist/2060957
Electric Blues Duo,https://www.discogs.com/artist/2245245
"Frank ""Elwood Blues"" Henkes",https://www.discogs.com/artist/366036
Eddie Boyd And His Blues Band,https://www.discogs.com/artist/3447749
Blues Company (2),https://www.discogs.com/artist/1725727
Totta's Bluesband,https://www.discogs.com/artist/616460
"Bobby ""Mr. Blues"" Merril",https://www.discogs.com/artist/2605854
"Alan ""Dr. Blues"" Werblin, M.D.",https://www.discogs.com/artist/435465
The Barry Goldberg Blues Band,https://www.discogs.com/artist/2648898
Kenn Lending Blues Band,https://www.discogs.com/artist/1906099
Cosmic City Blues,https://www.discogs.com/artist/1302179
Music Blues,https://www.discogs.com/artist/3968876
Big Walter Horton's Blues Harp Band,https://www.discogs.com/artist/1758922
Blues Convention,https://www.discogs.com/artist/2452799
Blues Conqueroos,https://www.discogs.com/artist/3033649
Original Blues Funk,https://www.discogs.com/artist/601323
Murdering Tripping Blues,https://www.discogs.com/artist/1332707
Tonky Blues Band,https://www.discogs.com/artist/2997511
Roy Byrd & His Blues Jumpers,https://www.discogs.com/artist/1210897
Sunday Blues,https://www.discogs.com/artist/1406073
Blues Webb,https://www.discogs.com/artist/1085318
Blues Flowers,https://www.discogs.com/artist/4428609
Blues Quality,https://www.discogs.com/artist/2412616
Blues & Boogie Explosion,https://www.discogs.com/artist/1576627
Treves Blues Band,https://www.discogs.com/artist/2753995
Nite Blues Steel Band,https://www.discogs.com/artist/1204921
Parish Hall Blues Quintet,https://www.discogs.com/artist/2455437
Rico's Blues Group,https://www.discogs.com/artist/1336831
Revolutionary Blues Band,https://www.discogs.com/artist/1905998
The Blues Inc.,https://www.discogs.com/artist/1417192
Chico Blues,https://www.discogs.com/artist/10314268
42 Blues,https://www.discogs.com/artist/967463
Grinder Blues,https://www.discogs.com/artist/4262750
The Blues Woman,https://www.discogs.com/artist/1283359
Caledonia Blues Band,https://www.discogs.com/artist/2958738
Little Curtis And The Blues,https://www.discogs.com/artist/728411
Street Blues,https://www.discogs.com/artist/1869618
The Jimmy Johnson Blues Band,https://www.discogs.com/artist/2396623
Bombolo Blues Band,https://www.discogs.com/artist/242887
